name ID ob__vs_WT__p.val ob__vs_WT__p.adj significant ob__vs_WT__significant ob__vs_WT__ratio ob__centered WT__centered
2320 Snta1 ENSMUSP00000105350 0.913743050015945 0.937 FALSE FALSE -0.104 -0.0521 0.0521
2321 Sntb1 ENSMUSP00000041294 0.00377380724258477 0.738 FALSE FALSE 0.618 0.309 -0.309
2322 Snu13 ENSMUSP00000091840 6.20934107883364e-05 0.222 FALSE FALSE -0.858 -0.429 0.429
2323 Snw1 ENSMUSP00000021428 0.0143021550850302 0.82 FALSE FALSE -0.376 -0.188 0.188
2324 Snx1 ENSMUSP00000034946 0.158437722210446 0.901 FALSE FALSE -0.231 -0.116 0.116
2325 Snx12 ENSMUSP00000113117 0.945134397684501 0.938 FALSE FALSE 0.0141 0.00703 -0.00703
2326 Snx2 ENSMUSP00000039243 0.019036953459527 0.833 FALSE FALSE -0.816 -0.408 0.408
2327 Snx3 ENSMUSP00000019939 0.00834372217521435 0.791 FALSE FALSE -0.982 -0.491 0.491
2328 Snx5 ENSMUSP00000105657 0.000476787927176668 0.519 FALSE FALSE -0.442 -0.221 0.221
2329 Snx6 ENSMUSP00000151488 0.255261550443033 0.912 FALSE FALSE -0.132 -0.0662 0.0662
2330 Snx9 ENSMUSP00000002436 0.0061851639619103 0.773 FALSE FALSE 0.505 0.253 -0.253
2331 Soat2 ENSMUSP00000023806 0.000141553131813134 0.341 FALSE FALSE -1.08 -0.542 0.542
2332 Sod1 ENSMUSP00000023707 0.211153606397379 0.908 FALSE FALSE 0.233 0.117 -0.117
2333 Sod2 ENSMUSP00000007012 0.000712096284280094 0.572 FALSE FALSE -0.411 -0.206 0.206
2334 Sorbs1 ENSMUSP00000153097 0.228621199175079 0.91 FALSE FALSE 0.2 0.0998 -0.0998
2335 Sorbs2 ENSMUSP00000123250 0.994503282391573 0.939 FALSE FALSE 0.000921 0.000461 -0.000461
2336 Sorbs3 ENSMUSP00000154195 0.00557291966042052 0.766 FALSE FALSE -2.26 -1.13 1.13
2337 Sord ENSMUSP00000106180 0.200390809506296 0.907 FALSE FALSE 0.166 0.083 -0.083
2338 Spag9 ENSMUSP00000099457 0.0358861945865364 0.858 FALSE FALSE 1.15 0.575 -0.575
2339 Spcs1 ENSMUSP00000154732 0.000219886509607482 0.408 FALSE FALSE -0.719 -0.36 0.36
2340 Spcs2 ENSMUSP00000146514 0.000144007742239723 0.344 FALSE FALSE -0.963 -0.481 0.481
2341 Spcs3 ENSMUSP00000136527 5.97187477145463e-05 0.216 FALSE FALSE -0.815 -0.407 0.407
2342 Spr ENSMUSP00000145412 0.00248891138727457 0.704 FALSE FALSE 0.414 0.207 -0.207
2343 Spta1 ENSMUSP00000027817 0.0953496328728351 0.888 FALSE FALSE -0.84 -0.42 0.42
2344 Sptan1 ENSMUSP00000092697 0.325468155057113 0.917 FALSE FALSE 0.124 0.062 -0.062
2345 Sptan1.1 ENSMUSP00000097797 0.155528790940908 0.901 FALSE FALSE -0.506 -0.253 0.253
2346 Sptb ENSMUSP00000021458 0.127743581002448 0.896 FALSE FALSE -0.553 -0.276 0.276
2347 Sptbn1 ENSMUSP00000011877 0.160400110886153 0.901 FALSE FALSE 0.377 0.189 -0.189
2348 Sptbn1.1 ENSMUSP00000099902 0.165462038485773 0.902 FALSE FALSE -1.14 -0.571 0.571
2349 Sptbn2 ENSMUSP00000008991 0.00870400892822829 0.793 FALSE FALSE -0.575 -0.287 0.287
2350 Sqor ENSMUSP00000106133 0.999935777588064 0.939 FALSE FALSE -1.51e-05 -7.53e-06 7.53e-06
2351 Sqstm1 ENSMUSP00000015981 0.170540878818576 0.903 FALSE FALSE 0.63 0.315 -0.315
2352 Sra1 ENSMUSP00000006209 0.399069791613622 0.921 FALSE FALSE -0.129 -0.0643 0.0643
2353 Sri ENSMUSP00000086165 0.0853475092586771 0.885 FALSE FALSE -0.352 -0.176 0.176
2354 Srl ENSMUSP00000023161 0.36053531140775 0.919 FALSE FALSE 1.22 0.61 -0.61
2355 Srm ENSMUSP00000006611 0.0132687085844371 0.816 FALSE FALSE -0.477 -0.238 0.238
2356 Srp14 ENSMUSP00000009693 0.694319181768835 0.932 FALSE FALSE 0.0453 0.0227 -0.0227
2357 Srp19 ENSMUSP00000072386 0.883197483816377 0.937 FALSE FALSE -0.0162 -0.0081 0.0081
2358 Srp54a ENSMUSP00000152764 0.0390000051529641 0.861 FALSE FALSE 0.439 0.219 -0.219
2359 Srp68 ENSMUSP00000102033 0.711569673696158 0.932 FALSE FALSE -0.156 -0.078 0.078
2360 Srp72 ENSMUSP00000098648 0.947147475810526 0.938 FALSE FALSE 0.012 0.00601 -0.00601
2361 Srp9 ENSMUSP00000027792 0.739095222442578 0.933 FALSE FALSE 0.0416 0.0208 -0.0208
2362 Srpr ENSMUSP00000034541 3.61482267825799e-05 0.161 FALSE FALSE -0.986 -0.493 0.493
2363 Srr ENSMUSP00000104086 0.0537183654241666 0.872 FALSE FALSE 0.257 0.128 -0.128
2364 Srrm1 ENSMUSP00000030613 0.0120637167556256 0.811 FALSE FALSE -0.605 -0.302 0.302
2365 Srrm2 ENSMUSP00000085993 0.232131701388046 0.91 FALSE FALSE 0.802 0.401 -0.401
2366 Srrt ENSMUSP00000142564 0.257200671735824 0.912 FALSE FALSE -0.231 -0.115 0.115
2367 Srsf1 ENSMUSP00000138980 0.000990075344286183 0.611 FALSE FALSE -0.849 -0.425 0.425
2368 Srsf2 ENSMUSP00000140016 0.00578191772172122 0.768 FALSE FALSE -0.482 -0.241 0.241
2369 Srsf3 ENSMUSP00000049025 0.0840447558307597 0.885 FALSE FALSE -1.07 -0.534 0.534
2370 Srsf5 ENSMUSP00000131323 0.0243294575889994 0.843 FALSE FALSE -0.368 -0.184 0.184
2371 Srsf6 ENSMUSP00000119065 0.00014186766145152 0.341 FALSE FALSE -0.782 -0.391 0.391
2372 Srsf7 ENSMUSP00000157265 0.001195998633185 0.633 FALSE FALSE -0.687 -0.343 0.343
2373 Srxn1 ENSMUSP00000046196 0.000167114129116311 0.366 FALSE FALSE 2.2 1.1 -1.1
2374 Ssb ENSMUSP00000130313 0.0795776790551723 0.883 FALSE FALSE -1.28 -0.639 0.639
2375 Ssbp1 ENSMUSP00000114082 0.00198198016166325 0.684 FALSE FALSE -0.921 -0.461 0.461
2376 Ssr1 ENSMUSP00000021864 0.00894880992800704 0.795 FALSE FALSE -0.454 -0.227 0.227
2377 Ssr3 ENSMUSP00000113831 0.0132523547312974 0.816 FALSE FALSE -0.544 -0.272 0.272
2378 Ssr4 ENSMUSP00000002090 0.00444712703656004 0.75 FALSE FALSE -3.51 -1.75 1.75
2379 St13 ENSMUSP00000130195 0.0886940208694304 0.886 FALSE FALSE -0.247 -0.123 0.123
2380 Stac3 ENSMUSP00000125124 0.160232860483641 0.901 FALSE FALSE -0.389 -0.195 0.195
2381 Stard10 ENSMUSP00000148114 0.565264711339989 0.928 FALSE FALSE -0.0821 -0.0411 0.0411
2382 Stard5 ENSMUSP00000074872 0.0159370162198492 0.825 FALSE FALSE 0.44 0.22 -0.22
2383 Stat1 ENSMUSP00000141125 0.0985006958542587 0.889 FALSE FALSE 0.624 0.312 -0.312
2384 Stat3 ENSMUSP00000099403 0.730542079235821 0.933 FALSE FALSE 0.107 0.0534 -0.0534
2385 Stat5b ENSMUSP00000102981 0.71323013227482 0.933 FALSE FALSE -0.125 -0.0626 0.0626
2386 Stau1 ENSMUSP00000042626 0.225363648368065 0.909 FALSE FALSE 0.234 0.117 -0.117
2387 Stbd1 ENSMUSP00000054322 0.0486980304309443 0.868 FALSE FALSE -0.273 -0.137 0.137
2388 Steap3 ENSMUSP00000121046 0.407259329743436 0.922 FALSE FALSE -0.227 -0.113 0.113
2389 Steap4 ENSMUSP00000111081 0.89002929149978 0.937 FALSE FALSE -0.0429 -0.0215 0.0215
2390 Stim1 ENSMUSP00000147410 0.918426152801464 0.938 FALSE FALSE 0.0115 0.00577 -0.00577
2391 Stip1 ENSMUSP00000025918 0.00840580163723987 0.791 FALSE FALSE -0.28 -0.14 0.14
2392 Stk24 ENSMUSP00000078746 0.713436432586783 0.933 FALSE FALSE 0.0496 0.0248 -0.0248
2393 Stk4 ENSMUSP00000018353 0.0139383631845727 0.818 FALSE FALSE 0.534 0.267 -0.267
2394 Stmn2 ENSMUSP00000029002 0.0670218929807971 0.878 FALSE FALSE 0.466 0.233 -0.233
2395 Stom ENSMUSP00000028241 0.00695165584630821 0.78 FALSE FALSE 0.949 0.475 -0.475
2396 Stoml2 ENSMUSP00000030169 0.00125625037785913 0.638 FALSE FALSE -0.627 -0.313 0.313
2397 Strap ENSMUSP00000068267 0.273297780139176 0.913 FALSE FALSE 0.112 0.0562 -0.0562
2398 Stt3a ENSMUSP00000113116 0.000274289739502408 0.441 FALSE FALSE -0.759 -0.379 0.379
2399 Stt3b ENSMUSP00000035010 0.872717936429895 0.936 FALSE FALSE 0.0902 0.0451 -0.0451
2400 Stx12 ENSMUSP00000030698 0.317795266778954 0.917 FALSE FALSE -0.638 -0.319 0.319
2401 Stx4a ENSMUSP00000112927 0.191522886747628 0.906 FALSE FALSE -1.15 -0.577 0.577
2402 Stx7 ENSMUSP00000151638 0.765129211878078 0.934 FALSE FALSE -0.133 -0.0666 0.0666
2403 Stx8 ENSMUSP00000021285 0.167494972997926 0.902 FALSE FALSE 0.305 0.152 -0.152
2404 Stxbp3 ENSMUSP00000099681 0.0356383085744501 0.858 FALSE FALSE 0.606 0.303 -0.303
2405 Sub1 ENSMUSP00000106130 0.00172948493925152 0.671 FALSE FALSE -0.677 -0.339 0.339
2406 Sucla2 ENSMUSP00000123765 0.10734241701088 0.892 FALSE FALSE -0.167 -0.0836 0.0836
2407 Suclg1 ENSMUSP00000065113 0.299563299163746 0.915 FALSE FALSE 0.0953 0.0476 -0.0476
2408 Suclg2 ENSMUSP00000144827 0.186010105217643 0.905 FALSE FALSE 0.14 0.0699 -0.0699
2409 Sugct ENSMUSP00000070759 0.000454954620338746 0.513 FALSE FALSE 0.611 0.305 -0.305
2410 Sugt1 ENSMUSP00000052942 0.478275459272495 0.925 FALSE FALSE -0.0923 -0.0462 0.0462
2411 Sult1a1 ENSMUSP00000101981 0.128601913167017 0.896 FALSE FALSE -0.153 -0.0766 0.0766
2412 Sult1b1 ENSMUSP00000112844 0.236030196932064 0.91 FALSE FALSE 0.205 0.102 -0.102
2413 Sult1d1 ENSMUSP00000108940 0.00592787906724315 0.77 FALSE FALSE -0.629 -0.314 0.314
2414 Sult1e1 ENSMUSP00000031201 7.69209660443191e-06 0.0551 FALSE FALSE 4.61 2.31 -2.31
2415 Sult2a1 ENSMUSP00000104162 0.0814569885806328 0.884 FALSE FALSE 1.4 0.701 -0.701
2416 Sumo2 ENSMUSP00000021084 0.283631418515819 0.914 FALSE FALSE 0.152 0.0758 -0.0758
2417 Suox ENSMUSP00000056195 0.60495526251043 0.929 FALSE FALSE -0.128 -0.0642 0.0642
2418 Supt5 ENSMUSP00000147164 0.577630531414684 0.928 FALSE FALSE -0.434 -0.217 0.217
2419 Surf1 ENSMUSP00000141238 0.0445812836358414 0.865 FALSE FALSE -1.01 -0.503 0.503
2420 Surf4 ENSMUSP00000015011 0.609347737205988 0.929 FALSE FALSE -0.0711 -0.0356 0.0356
2421 Swap70 ENSMUSP00000033325 0.692921694979928 0.932 FALSE FALSE -0.202 -0.101 0.101
2422 Syncrip ENSMUSP00000134071 0.215224539028807 0.908 FALSE FALSE -0.173 -0.0867 0.0867
2423 Syne1 ENSMUSP00000150262 0.163004041219394 0.902 FALSE FALSE 0.265 0.132 -0.132
2424 Synj2bp ENSMUSP00000109839 0.156767163351703 0.901 FALSE FALSE -0.318 -0.159 0.159
2425 Synm ENSMUSP00000050987 0.902259960685614 0.937 FALSE FALSE -0.0884 -0.0442 0.0442
2426 Synpo2 ENSMUSP00000051570 0.802159958962209 0.935 FALSE FALSE 0.131 0.0656 -0.0656
2427 Sypl ENSMUSP00000020885 0.304782703837209 0.916 FALSE FALSE 0.18 0.09 -0.09
2428 Taco1 ENSMUSP00000002048 0.339077343142104 0.918 FALSE FALSE 0.197 0.0984 -0.0984
2429 Taf15 ENSMUSP00000119836 0.00240165951304179 0.701 FALSE FALSE -0.521 -0.26 0.26
2430 Tagln ENSMUSP00000034590 0.465797645307211 0.924 FALSE FALSE -0.164 -0.082 0.082
2431 Tagln2 ENSMUSP00000106861 0.164409641289593 0.902 FALSE FALSE 0.215 0.108 -0.108
2432 Taldo1 ENSMUSP00000026576 3.59742148236282e-05 0.161 FALSE FALSE 0.816 0.408 -0.408
2433 Tango2 ENSMUSP00000156200 0.869930455688425 0.936 FALSE FALSE 0.134 0.0671 -0.0671
2434 Taok3 ENSMUSP00000136750 0.351448036677621 0.919 FALSE FALSE -0.139 -0.0697 0.0697
2435 Tardbp ENSMUSP00000140832 0.000303149344003963 0.455 FALSE FALSE -0.778 -0.389 0.389
2436 Tars ENSMUSP00000022849 0.0129695990731529 0.815 FALSE FALSE 0.286 0.143 -0.143
2437 Tat ENSMUSP00000001720 0.00017463938454239 0.373 FALSE FALSE -1.3 -0.648 0.648
2438 Tatdn1 ENSMUSP00000153779 0.18520409848853 0.905 FALSE FALSE 0.721 0.36 -0.36
2439 Tbc1d15 ENSMUSP00000020339 0.00191010661107401 0.68 FALSE FALSE -0.497 -0.249 0.249
2440 Tbca ENSMUSP00000038781 0.00400849370674171 0.743 FALSE FALSE 1.1 0.549 -0.549
2441 Tbcb ENSMUSP00000006254 0.525764861760913 0.927 FALSE FALSE -0.116 -0.0579 0.0579
2442 Tbcel ENSMUSP00000121164 0.00172094935144773 0.67 FALSE FALSE 0.622 0.311 -0.311
2443 Tbl2 ENSMUSP00000115011 0.804777175857167 0.935 FALSE FALSE -0.0507 -0.0254 0.0254
2444 Tbrg4 ENSMUSP00000120103 0.901588997039646 0.937 FALSE FALSE -0.147 -0.0733 0.0733
2445 Tcea1 ENSMUSP00000080266 0.835883788813701 0.936 FALSE FALSE 0.208 0.104 -0.104
2446 Tcerg1 ENSMUSP00000025375 0.361595763169534 0.919 FALSE FALSE -0.2 -0.1 0.1
2447 Tcof1 ENSMUSP00000134755 0.83649144349348 0.936 FALSE FALSE -0.066 -0.033 0.033
2448 Tcp1 ENSMUSP00000116108 0.31735450265092 0.917 FALSE FALSE 0.161 0.0807 -0.0807
2449 Tdo2 ENSMUSP00000029645 0.000496636611413957 0.525 FALSE FALSE -0.582 -0.291 0.291
2450 Tecr ENSMUSP00000019382 2.05975650851853e-06 0.0144 FALSE FALSE 0.795 0.398 -0.398
2451 Tex264 ENSMUSP00000133194 0.0458787825883445 0.866 FALSE FALSE 0.276 0.138 -0.138
2452 Tfam ENSMUSP00000113581 0.0129573522925231 0.815 FALSE FALSE 0.441 0.221 -0.221
2453 Tfg ENSMUSP00000067867 0.414202685957674 0.922 FALSE FALSE -0.139 -0.0696 0.0696
2454 Tfr2 ENSMUSP00000142814 0.0150280383395481 0.822 FALSE FALSE -1.63 -0.813 0.813
2455 Tgm1 ENSMUSP00000137642 0.000549370090003019 0.538 FALSE FALSE -2.31 -1.16 1.16
2456 Tgoln1 ENSMUSP00000068487 0.105069250032241 0.891 FALSE FALSE 0.607 0.303 -0.303
2457 Them4 ENSMUSP00000062841 0.0216697178684721 0.838 FALSE FALSE -0.617 -0.309 0.309
2458 Thnsl2 ENSMUSP00000124423 0.0341921004257161 0.856 FALSE FALSE 0.368 0.184 -0.184
2459 Thoc7 ENSMUSP00000153560 0.604234469918195 0.929 FALSE FALSE 0.0965 0.0483 -0.0483
2460 Thrap3 ENSMUSP00000079722 0.043470292823089 0.865 FALSE FALSE -0.303 -0.151 0.151
2461 Thumpd1 ENSMUSP00000033236 0.0454598081528842 0.866 FALSE FALSE -0.357 -0.178 0.178
2462 Timm10 ENSMUSP00000107258 0.000369774431765674 0.484 FALSE FALSE -0.545 -0.273 0.273
2463 Timm13 ENSMUSP00000020440 0.00488539355978057 0.757 FALSE FALSE -0.413 -0.207 0.207
2464 Timm44 ENSMUSP00000003029 0.000294425885153898 0.451 FALSE FALSE -0.656 -0.328 0.328
2465 Timm50 ENSMUSP00000080614 0.975835074456137 0.939 FALSE FALSE -0.00575 -0.00287 0.00287
2466 Timm8a1 ENSMUSP00000050156 0.38150247451139 0.92 FALSE FALSE -0.182 -0.0908 0.0908
2467 Tiprl ENSMUSP00000037514 0.000102640618478833 0.293 FALSE FALSE 0.635 0.318 -0.318
2468 Tjp1 ENSMUSP00000032729 0.571898825822347 0.928 FALSE FALSE -0.0757 -0.0379 0.0379
2469 Tjp2 ENSMUSP00000156605 0.295747255248415 0.915 FALSE FALSE 0.434 0.217 -0.217
2470 Tkt ENSMUSP00000022529 0.0103506926407731 0.803 FALSE FALSE 0.36 0.18 -0.18
2471 Tln1 ENSMUSP00000030187 0.00581247071029371 0.769 FALSE FALSE 0.509 0.254 -0.254
2472 Tln2 ENSMUSP00000039633 0.257010220177166 0.912 FALSE FALSE 0.244 0.122 -0.122
2473 Tm9sf3 ENSMUSP00000025989 0.355853697275943 0.919 FALSE FALSE -0.223 -0.112 0.112
2474 Tma7 ENSMUSP00000133026 0.16652475090721 0.902 FALSE FALSE -0.42 -0.21 0.21
2475 Tmbim6 ENSMUSP00000125437 0.827277127220566 0.935 FALSE FALSE -0.0286 -0.0143 0.0143
2476 Tmco1 ENSMUSP00000142042 0.0384858718464538 0.86 FALSE FALSE 0.212 0.106 -0.106
2477 Tmed10 ENSMUSP00000037583 0.38520196951048 0.92 FALSE FALSE -0.185 -0.0927 0.0927
2478 Tmed2 ENSMUSP00000115169 0.0474781304606108 0.868 FALSE FALSE -0.233 -0.117 0.117
2479 Tmed4 ENSMUSP00000004508 0.761141597562159 0.934 FALSE FALSE -0.051 -0.0255 0.0255
2480 Tmed5 ENSMUSP00000002837 0.471787127793078 0.924 FALSE FALSE 0.106 0.0531 -0.0531
2481 Tmed9 ENSMUSP00000105531 0.580998349533865 0.929 FALSE FALSE -0.168 -0.0839 0.0839
2482 Tmem109 ENSMUSP00000039529 0.00496942387778151 0.758 FALSE FALSE 0.55 0.275 -0.275
2483 Tmem126a ENSMUSP00000115803 0.0255550006806892 0.845 FALSE FALSE -0.431 -0.216 0.216
2484 Tmem135 ENSMUSP00000042783 6.91395407745719e-05 0.236 FALSE FALSE 1.74 0.872 -0.872
2485 Tmem14c ENSMUSP00000021790 0.0250936195018253 0.844 FALSE FALSE -0.452 -0.226 0.226
2486 Tmem205 ENSMUSP00000149824 0.00827954901018617 0.791 FALSE FALSE -0.464 -0.232 0.232
2487 Tmem214 ENSMUSP00000110364 0.00207719701693844 0.688 FALSE FALSE -0.395 -0.198 0.198
2488 Tmem30a ENSMUSP00000114042 7.56347120187725e-05 0.249 FALSE FALSE -1.25 -0.624 0.624
2489 Tmem33 ENSMUSP00000124766 0.0779390206819756 0.883 FALSE FALSE -0.977 -0.488 0.488
2490 Tmem38b ENSMUSP00000030127 0.801386957504932 0.935 FALSE FALSE 0.081 0.0405 -0.0405
2491 Tmod3 ENSMUSP00000072087 0.347416556958669 0.918 FALSE FALSE -0.154 -0.0768 0.0768
2492 Tmpo ENSMUSP00000089864 0.126216990551462 0.896 FALSE FALSE -0.491 -0.246 0.246
2493 Tmx1 ENSMUSP00000021471 0.765476107119577 0.934 FALSE FALSE -0.0457 -0.0229 0.0229
2494 Tmx2 ENSMUSP00000107293 0.000617183029255376 0.554 FALSE FALSE 0.689 0.344 -0.344
2495 Tmx3 ENSMUSP00000025515 0.248997204445033 0.911 FALSE FALSE 0.457 0.229 -0.229
2496 Tnks1bp1 ENSMUSP00000045767 0.221652112452203 0.909 FALSE FALSE 0.455 0.228 -0.228
2497 Tnnc1 ENSMUSP00000131991 0.952057721335013 0.938 FALSE FALSE 0.0358 0.0179 -0.0179
2498 Tnnc2 ENSMUSP00000099384 0.943584888050656 0.938 FALSE FALSE 0.115 0.0577 -0.0577
2499 Tnni2 ENSMUSP00000122733 0.732328597916925 0.933 FALSE FALSE -0.779 -0.389 0.389
2500 Tnnt1 ENSMUSP00000125795 0.775962263392724 0.934 FALSE FALSE 0.273 0.137 -0.137
2501 Tnnt3 ENSMUSP00000101562 0.478078632321488 0.925 FALSE FALSE 0.812 0.406 -0.406
2502 Tnpo1 ENSMUSP00000136496 0.177774035697941 0.904 FALSE FALSE -0.17 -0.085 0.085
2503 Tns1 ENSMUSP00000140094 0.172436365731348 0.903 FALSE FALSE -1.57 -0.786 0.786
2504 Tnxb ENSMUSP00000127487 0.848877899229188 0.936 FALSE FALSE 0.0498 0.0249 -0.0249
2505 Tomm20 ENSMUSP00000136493 0.303279125773502 0.916 FALSE FALSE -0.21 -0.105 0.105
2506 Tomm40 ENSMUSP00000104090 0.148814836570652 0.9 FALSE FALSE -0.172 -0.0861 0.0861
2507 Tomm70a ENSMUSP00000129186 0.016521578673025 0.826 FALSE FALSE 0.813 0.407 -0.407
2508 Top1 ENSMUSP00000105094 0.0057879677634007 0.768 FALSE FALSE -0.381 -0.191 0.191
2509 Top2b ENSMUSP00000017629 0.0255434022353103 0.845 FALSE FALSE -1.47 -0.736 0.736
2510 Tor1aip1 ENSMUSP00000126751 0.55253176820417 0.928 FALSE FALSE 0.0882 0.0441 -0.0441
2511 Tor1aip2 ENSMUSP00000107387 0.929411721818179 0.938 FALSE FALSE 0.11 0.0548 -0.0548
2512 Tor1b ENSMUSP00000028199 0.0981801106058313 0.889 FALSE FALSE 1.29 0.645 -0.645
2513 Tpd52 ENSMUSP00000123147 0.472972796557561 0.925 FALSE FALSE 0.148 0.0741 -0.0741
2514 Tpd52l1 ENSMUSP00000149749 0.133220167942538 0.897 FALSE FALSE -0.314 -0.157 0.157
2515 Tpd52l2 ENSMUSP00000000844 0.248484521452236 0.911 FALSE FALSE -0.297 -0.149 0.149
2516 Tpi1 ENSMUSP00000130858 0.0041558073674158 0.745 FALSE FALSE 0.339 0.17 -0.17
2517 Tpk1 ENSMUSP00000110291 0.0655227832209142 0.878 FALSE FALSE 0.841 0.42 -0.42
2518 Tpm1 ENSMUSP00000034928 0.446566006034386 0.923 FALSE FALSE 0.421 0.211 -0.211
2519 Tpm1.1 ENSMUSP00000109325 0.571017606533837 0.928 FALSE FALSE 0.0853 0.0426 -0.0426
2520 Tpm2 ENSMUSP00000103546 0.383013782978744 0.92 FALSE FALSE 0.432 0.216 -0.216
2521 Tpm3 ENSMUSP00000113578 0.615209095722387 0.93 FALSE FALSE -0.136 -0.0678 0.0678
2522 Tpm3.1 ENSMUSP00000113978 0.119374847076897 0.894 FALSE FALSE 0.442 0.221 -0.221
2523 Tpm4 ENSMUSP00000003575 0.157712840154936 0.901 FALSE FALSE 0.172 0.0858 -0.0858
2524 Tpmt ENSMUSP00000021806 0.042918224250289 0.864 FALSE FALSE 0.251 0.126 -0.126
2525 Tpp1 ENSMUSP00000033184 0.16134891956962 0.902 FALSE FALSE -1.07 -0.534 0.534
2526 Tpp2 ENSMUSP00000139918 0.000158988403036098 0.359 FALSE FALSE 0.938 0.469 -0.469
2527 Tpr ENSMUSP00000112606 0.00127950565311996 0.64 FALSE FALSE -0.623 -0.311 0.311
2528 Tprkb ENSMUSP00000144160 0.941944966534641 0.938 FALSE FALSE 0.0326 0.0163 -0.0163
2529 Tpt1 ENSMUSP00000106519 0.00638151434965073 0.775 FALSE FALSE 0.317 0.159 -0.159
2530 Trap1 ENSMUSP00000006137 0.00803068143369573 0.789 FALSE FALSE -0.322 -0.161 0.161
2531 Trappc12 ENSMUSP00000132009 0.94996023989459 0.938 FALSE FALSE 0.0206 0.0103 -0.0103
2532 Trappc8 ENSMUSP00000095262 0.0576313926732436 0.874 FALSE FALSE -0.537 -0.269 0.269
2533 Trf ENSMUSP00000108264 0.00418347812563745 0.746 FALSE FALSE 0.917 0.459 -0.459
2534 Trim25 ENSMUSP00000103528 0.276119443511911 0.914 FALSE FALSE 0.189 0.0946 -0.0946
2535 Trim28 ENSMUSP00000005705 0.00321385098105502 0.726 FALSE FALSE -0.854 -0.427 0.427
2536 Trim72 ENSMUSP00000101855 0.143597454906571 0.899 FALSE FALSE -0.832 -0.416 0.416
2537 Trip11 ENSMUSP00000134976 0.00210700019633216 0.689 FALSE FALSE 1.78 0.89 -0.89
2538 Trmt112 ENSMUSP00000134000 0.386979614109585 0.921 FALSE FALSE 0.288 0.144 -0.144
2539 Trnt1 ENSMUSP00000108875 0.974893148174515 0.939 FALSE FALSE -0.028 -0.014 0.014
2540 Tsfm ENSMUSP00000042134 0.320933776536096 0.917 FALSE FALSE 0.142 0.0709 -0.0709
2541 Tsn ENSMUSP00000027623 0.023177387083955 0.841 FALSE FALSE 1.34 0.671 -0.671
2542 Tsr2 ENSMUSP00000108303 0.00246255259038339 0.703 FALSE FALSE 0.5 0.25 -0.25
2543 Tst ENSMUSP00000055743 0.0479616068086258 0.868 FALSE FALSE -0.343 -0.171 0.171
2544 Tsta3 ENSMUSP00000155139 0.00763020685771221 0.786 FALSE FALSE -0.439 -0.219 0.219
2545 Tstd3 ENSMUSP00000029915 0.256114969360765 0.912 FALSE FALSE -0.742 -0.371 0.371
2546 Ttc36 ENSMUSP00000042183 0.0992209564739857 0.889 FALSE FALSE -0.265 -0.132 0.132
2547 Ttc37 ENSMUSP00000153521 0.221145329749345 0.909 FALSE FALSE 0.273 0.136 -0.136
2548 Ttc38 ENSMUSP00000114504 0.0151845195232505 0.822 FALSE FALSE 0.882 0.441 -0.441
2549 Ttc39c ENSMUSP00000157255 0.00871502206675666 0.794 FALSE FALSE -2.93 -1.47 1.47
2550 Ttn ENSMUSP00000097561 0.584435495306506 0.929 FALSE FALSE -0.381 -0.191 0.191
2551 Ttpa ENSMUSP00000113966 0.00152889716413676 0.658 FALSE FALSE 0.566 0.283 -0.283
2552 Ttr ENSMUSP00000074783 8.98999865308132e-05 0.273 FALSE FALSE 0.773 0.387 -0.387
2553 Tuba1c ENSMUSP00000051033 0.000617177334614409 0.554 FALSE FALSE 0.498 0.249 -0.249
2554 Tuba4a ENSMUSP00000140657 0.0493563454894859 0.869 FALSE FALSE -0.23 -0.115 0.115
2555 Tubb4b ENSMUSP00000042342 0.451203084134745 0.924 FALSE FALSE -0.0787 -0.0393 0.0393
2556 Tubb5 ENSMUSP00000001566 0.153839732779468 0.9 FALSE FALSE -1.05 -0.525 0.525
2557 Tufm ENSMUSP00000095656 0.086383377391935 0.886 FALSE FALSE 0.149 0.0743 -0.0743
2558 Tvp23b ENSMUSP00000014321 0.303908069588045 0.916 FALSE FALSE 0.404 0.202 -0.202
2559 Twf1 ENSMUSP00000023087 0.103993108394746 0.891 FALSE FALSE -0.157 -0.0783 0.0783
2560 Txlna ENSMUSP00000081285 0.684356109351248 0.932 FALSE FALSE -0.0641 -0.0321 0.0321
2561 Txn1 ENSMUSP00000030051 0.0017489917175274 0.672 FALSE FALSE 0.587 0.293 -0.293
2562 Txn2 ENSMUSP00000134682 0.114482515492321 0.893 FALSE FALSE -0.226 -0.113 0.113
2563 Txndc12 ENSMUSP00000030296 0.000620900237824359 0.554 FALSE FALSE 0.441 0.221 -0.221
2564 Txndc17 ENSMUSP00000021158 2.47785860506387e-05 0.131 FALSE FALSE 0.642 0.321 -0.321
2565 Txndc5 ENSMUSP00000124401 0.322004181278227 0.917 FALSE FALSE -0.101 -0.0505 0.0505
2566 Txnl1 ENSMUSP00000158375 0.00335510988988209 0.729 FALSE FALSE 0.512 0.256 -0.256
2567 Txnrd1 ENSMUSP00000152046 0.0728636285466972 0.881 FALSE FALSE 0.25 0.125 -0.125
2568 Txnrd2 ENSMUSP00000141846 0.216299334367541 0.908 FALSE FALSE -0.387 -0.194 0.194
